timestamp_sec,status,status_filtered,dist,abnormal,abnormal_filtered,duration
0.0,1,0,0.5236820454949438,0,0,0.03333333333333333
0.033334097684017426,1,0,0.5804962392205297,0,0,0.06666666666666667
0.06666819536803485,1,0,0.6140712972039282,0,0,0.1
0.10000229305205229,1,1,0.5484241719597875,0,0,0.0
0.1333363907360697,1,1,0.5809883351677954,0,0,0.03333333333333333
0.16667048842008714,1,1,0.5414757008904516,0,0,0.06666666666666667
0.20000458610410457,1,1,0.5096039052361547,0,0,0.1
0.23333868378812198,1,1,0.5082058186883032,0,0,0.13333333333333333
0.2666727814721394,1,1,0.5095733876580297,0,0,0.16666666666666666
0.3000068791561568,1,1,0.500395226036936,0,0,0.19999999999999998
0.3333409768401743,1,1,0.5107692952508032,0,0,0.2333333333333333
0.3666750745241917,1,1,0.5637172932976782,0,0,0.26666666666666666
0.40000917220820914,1,1,0.5123085255974829,0,0,0.3
0.43334326989222655,1,1,0.5239986653679907,0,0,0.3333333333333333
0.46667736757624395,1,1,0.5551933522576391,0,0,0.36666666666666664
0.5000114652602614,1,1,0.5351375813836157,0,0,0.39999999999999997
0.5333455629442788,1,1,0.5419124837273657,0,0,0.4333333333333333
0.5666796606282962,1,1,0.45852320150080317,0,0,0.4666666666666666
0.6000137583123136,1,1,0.4536880727166235,0,0,0.49999999999999994
0.6333478559963311,1,1,0.4275230641717016,0,0,0.5333333333333333
0.6666819536803485,1,1,0.5134510274285375,0,0,0.5666666666666667
0.700016051364366,1,1,0.5830272908562719,0,0,0.6
0.7333501490483834,1,1,0.6195987935418188,0,0,0.6333333333333333
0.7666842467324008,1,1,0.578560280358225,0,0,0.6666666666666666
0.8000183444164183,1,1,0.48181765035334223,0,0,0.7
0.8333524421004357,1,1,0.5036358113640844,0,0,0.7333333333333333
0.8666865397844531,1,1,0.4591411824578344,0,0,0.7666666666666666
0.9000206374684705,1,1,0.5153068776482641,0,0,0.7999999999999999
0.9333547351524879,1,1,0.48785059407892817,0,0,0.8333333333333333
0.9666888328365054,1,1,0.42690699056330317,0,0,0.8666666666666666
1.0000229305205228,1,1,0.5018200154656469,0,0,0.8999999999999999
1.0333570282045401,1,1,0.5145134206170141,0,0,0.9333333333333332
1.0666911258885576,1,1,0.5216774220818579,0,0,0.9666666666666666
1.1000252235725752,1,1,0.49419825032892817,0,0,0.9999999999999999
1.1333593212565924,1,1,0.5005077596062719,0,0,1.0333333333333332
1.16669341894061,1,1,0.5079750295037329,0,0,1.0666666666666667
1.2000275166246273,1,1,0.5261997456902563,0,0,1.1
1.2333616143086448,1,1,0.49448244527521723,0,0,1.1333333333333335
1.2666957119926623,1,1,0.527840065514475,0,0,1.166666666666667
1.3000298096766796,1,1,0.451811241661936,0,0,1.2000000000000004
1.333363907360697,1,1,0.4899639363640844,0,0,1.2333333333333338
1.3666980050447144,1,1,0.48561899617853754,0,0,1.2666666666666673
1.400032102728732,1,1,0.4684147115105688,0,0,1.3000000000000007
1.4333662004127494,1,1,0.41450159505549067,0,0,1.3333333333333341
1.4667002980967667,1,1,0.4291538472527563,0,0,1.3666666666666676
1.5000343957807842,1,1,0.4838585133904516,0,0,1.400000000000001
1.5333684934648015,1,1,0.40775148824396723,0,0,1.4333333333333345
1.566702591148819,1,1,0.5089782948845922,0,0,1.466666666666668
1.6000366888328366,1,1,0.41849558309260004,0,0,1.5000000000000013
1.6333707865168539,1,1,0.4804100270623266,0,0,1.5333333333333348
1.6667048842008714,1,1,0.5396999593133032,0,0,1.5666666666666682
1.7000389818848887,1,1,0.39703028157892817,0,0,1.6000000000000016
1.7333730795689062,1,1,0.4085525746697485,0,0,1.633333333333335
1.7667071772529237,1,1,0.41932146505060786,0,0,1.6666666666666685
1.800041274936941,1,1,0.4812034840935766,0,0,1.700000000000002
1.8333753726209585,1,1,0.48957483724299067,0,0,1.7333333333333354
1.8667094703049758,1,1,0.48082773641291254,0,0,1.7666666666666688
1.9000435679889933,1,1,0.42636911824885004,0,0,1.8000000000000023
1.9333776656730108,1,1,0.45361940816584223,0,0,1.8333333333333357
1.9667117633570281,1,1,0.40206568196955317,0,0,1.8666666666666691
2.0000458610410456,1,1,0.39610903218927973,0,0,1.9000000000000026
2.033379958725063,1,1,0.354368614708811,0,0,1.933333333333336
2.0667140564090802,1,1,0.3727249379509985,0,0,1.9666666666666694
2.100048154093098,1,1,0.3507427449578344,0,0,2.0000000000000027
2.1333822517771153,1,1,0.45255320028010004,0,0,2.033333333333336
2.1667163494611326,1,1,0.41857187703791254,0,0,2.066666666666669
2.2000504471451503,1,1,0.26841013387385004,0,0,2.1000000000000023
2.2333845448291676,1,1,0.32831423238459223,0,0,2.1333333333333355
2.266718642513185,1,1,0.44119875386896723,0,0,2.1666666666666687
2.3000527401972026,1,1,0.44794504598322504,0,0,2.200000000000002
2.33338683788122,1,1,0.42267458394709223,0,0,2.233333333333335
2.366720935565237,1,1,0.40943186238947504,0,0,2.2666666666666684
2.4000550332492545,1,1,0.5026916737908422,0,0,2.3000000000000016
2.4333891309332722,1,1,0.41326181844416254,0,0,2.333333333333335
2.4667232286172895,1,1,0.4590610738152563,0,0,2.366666666666668
2.500057326301307,1,1,0.3777050252312719,0,0,2.4000000000000012
2.5333914239853246,1,1,0.3517898793572485,0,0,2.4333333333333345
2.566725521669342,1,1,0.3601383443230688,0,0,2.4666666666666677
2.600059619353359,1,1,0.42937509969416254,0,0,2.500000000000001
2.633393717037377,1,1,0.45087473348322504,0,0,2.533333333333334
2.666727814721394,1,1,0.47889177755060786,0,0,2.5666666666666673
2.7000619124054115,1,1,0.4837536092156469,0,0,2.6000000000000005
2.733396010089429,1,1,0.5239795918816625,0,0,2.6333333333333337
2.7667301077734465,0,1,0.44794886068049067,0,0,2.666666666666667
2.800064205457464,0,1,0.4538578267449438,0,0,2.7
2.833398303141481,0,1,0.34012644246760004,0,0,2.7333333333333334
2.866732400825499,0,0,0.3796104665154516,0,0,0.0
2.900066498509516,0,0,0.4847740407342016,0,0,0.03333333333333333
2.9334005961935334,0,0,0.40254824117365473,0,0,0.06666666666666667
2.966734693877551,0,0,0.4739994283074438,0,0,0.1
3.0000687915615685,0,0,0.43774073079767817,0,0,0.13333333333333333
3.0334028892455858,0,0,0.5477833028191625,0,0,0.16666666666666666
3.066736986929603,0,0,0.5105365987176,0,0,0.19999999999999998
3.100071084613621,0,0,0.5028251881951391,0,0,0.2333333333333333
3.133405182297638,0,0,0.4991287465447485,0,0,0.26666666666666666
3.1667392799816554,0,0,0.43592302755060786,0,0,0.3
3.200073377665673,1,0,0.5134433980340063,0,0,0.3333333333333333
3.2334074753496904,1,0,0.54172556356135,0,0,0.36666666666666664
3.2667415730337077,0,0,0.4844803090447485,0,0,0.39999999999999997
3.3000756707177255,0,0,0.518196510826975,0,0,0.4333333333333333
3.3334097684017427,0,0,0.5987343068474829,0,0,0.4666666666666666
3.36674386608576,0,0,0.5768055196160375,0,0,0.49999999999999994
3.4000779637697773,0,0,0.5761112447136938,0,0,0.5333333333333333
3.433412061453795,0,0,0.5290645833367407,0,0,0.5666666666666667
3.4667461591378124,0,0,0.5373996968621313,0,0,0.6
3.5000802568218297,0,0,0.5109085317009985,0,0,0.6333333333333333
3.5334143545058474,0,0,0.44100229695978754,0,0,0.6666666666666666
3.5667484521898647,0,0,0.372770714318186,0,0,0.7
3.600082549873882,0,0,0.2843326802605688,0,0,0.7333333333333333
3.6334166475578993,0,0,0.41036646321955317,0,0,0.7666666666666666
3.666750745241917,0,0,0.45548098043146723,0,0,0.7999999999999999
3.7000848429259343,0,0,0.4628452535027563,0,0,0.8333333333333333
3.7334189406099516,0,0,0.42276613668146723,0,0,0.8666666666666666
3.7667530382939693,0,0,0.43094866231623286,0,0,0.8999999999999999
3.8000871359779866,0,0,0.47864954427424067,0,0,0.9333333333333332
3.833421233662004,0,0,0.42348329976740473,0,0,0.9666666666666666
3.8667553313460217,0,0,0.46324770406427973,0,0,0.9999999999999999
3.900089429030039,0,0,0.5108551259392797,0,0,1.0333333333333332
3.9334235267140563,2,0,0.5570263142937719,0,0,1.0666666666666667
3.9667576243980736,0,0,0.5618633504265844,0,0,1.1
4.000091722082091,2,0,0.48717348531427973,0,0,1.1333333333333335
4.033425819766109,2,0,0.4745830769890844,0,0,1.166666666666667
4.066759917450126,0,0,0.48923723653498286,0,0,1.2000000000000004
4.100094015134143,2,0,0.5159916158074438,0,0,1.2333333333333338
4.1334281128181605,0,0,0.44977991536799067,0,0,1.2666666666666673
4.166762210502179,2,0,0.507109093224436,0,0,1.3000000000000007
4.200096308186196,2,0,0.5715336079949438,0,0,1.3333333333333341
4.233430405870213,0,0,0.6002983327263891,0,0,1.3666666666666676
4.2667645035542305,2,0,0.62754099324885,0,0,1.400000000000001
4.300098601238248,2,0,0.6547416921013891,0,0,1.4333333333333345
4.333432698922265,2,0,0.5563587422722875,0,0,1.466666666666668
4.366766796606283,2,2,0.5360912557000219,0,0,0.0
4.400100894290301,2,2,0.6210941548699438,0,0,0.03333333333333333
4.433434991974318,0,2,0.544889854943186,0,0,0.06666666666666667
4.466769089658335,0,2,0.5436710591668188,0,0,0.1
4.5001031873423525,2,2,0.5827659840935766,0,0,0.13333333333333333
4.53343728502637,2,2,0.6009105916375219,0,0,0.16666666666666666
4.566771382710387,2,2,0.5724205251092016,0,0,0.19999999999999998
4.600105480394405,2,2,0.5490745778435766,0,0,0.2333333333333333
4.6334395780784225,0,2,0.5508312459343969,0,0,0.26666666666666666
4.66677367576244,2,2,0.6254238362664282,0,0,0.3
4.700107773446457,2,2,0.5639595265740454,0,0,0.3333333333333333
4.733441871130474,2,2,0.5689396138543188,0,0,0.36666666666666664
4.766775968814492,2,2,0.573494362389475,0,0,0.39999999999999997
